Estado,year_week,temperature_2m_mean,apparent_temperature_mean
West Virginia,201851,27.01994,31.382114
West Virginia,201852,27.515774,31.886953
West Virginia,201853,27.408333,32.54179
West Virginia,201900,27.737152,32.125427
West Virginia,201901,27.539585,31.849003
West Virginia,201902,27.378868,31.550278
West Virginia,201903,27.754465,31.659723
West Virginia,201904,27.256546,31.178682
West Virginia,201905,27.53899,32.133526
West Virginia,201906,28.22083,32.96403
West Virginia,201907,27.895536,32.116398
West Virginia,201908,27.842562,32.061058
West Virginia,201909,27.858631,32.18569
West Virginia,201910,28.11131,33.199356
West Virginia,201911,28.151785,32.292088
West Virginia,201912,28.280655,33.383816
West Virginia,201913,27.923512,32.76197
West Virginia,201914,27.802082,32.34927
West Virginia,201915,28.039583,33.07136
West Virginia,201916,27.606548,32.521503
West Virginia,201917,27.760414,32.18507
West Virginia,201918,27.884523,32.637863
West Virginia,201919,26.945833,31.400198
West Virginia,201920,26.586607,30.870352
West Virginia,201921,26.44494,30.130499
West Virginia,201922,27.424406,29.382824
West Virginia,201923,26.909523,28.925657
West Virginia,201924,26.393454,28.549334
West Virginia,201925,26.208632,27.738548
West Virginia,201926,25.71875,27.260855
West Virginia,201927,25.428272,26.855408
West Virginia,201928,25.66488,27.481184
West Virginia,201929,25.585714,27.494812
West Virginia,201930,25.512203,26.722883
West Virginia,201931,25.156546,26.015532
West Virginia,201932,25.311308,27.232998
West Virginia,201933,25.40744,27.29961
West Virginia,201934,25.227978,27.450562
West Virginia,201935,25.641073,28.069477
West Virginia,201936,25.609524,28.265905
West Virginia,201937,25.692558,27.959227
West Virginia,201938,25.71875,28.5463
West Virginia,201939,25.74375,28.729181
West Virginia,201940,25.887201,27.996077
West Virginia,201941,25.961607,29.551468
West Virginia,201942,26.086905,29.828619
West Virginia,201943,25.80625,30.000097
West Virginia,201944,26.94613,31.650347
West Virginia,201945,26.563395,31.183512
West Virginia,201946,27.059526,31.779593
West Virginia,201947,27.548811,32.19407
West Virginia,201948,27.270535,31.327143
West Virginia,201949,27.011608,31.362793
West Virginia,201950,27.601192,32.277817
West Virginia,201951,28.094345,33.27145
West Virginia,201952,27.810417,32.731194
West Virginia,202000,27.891249,31.079365
West Virginia,202001,27.886013,31.80099
West Virginia,202002,27.975595,32.889534
West Virginia,202003,28.116964,32.910282
West Virginia,202004,28.328571,33.0167
West Virginia,202005,28.415476,33.15863
West Virginia,202006,28.334822,32.959297
West Virginia,202007,27.796726,32.750565
West Virginia,202008,28.258036,33.00973
West Virginia,202009,27.89881,32.67741
West Virginia,202010,27.859821,32.394073
West Virginia,202011,27.81756,32.20137
West Virginia,202012,27.56488,31.881336
West Virginia,202013,28.387201,33.363277
West Virginia,202014,28.086605,32.793663
West Virginia,202015,27.772917,32.093063
West Virginia,202016,27.702084,31.979849
West Virginia,202017,27.829166,32.4891
West Virginia,202018,27.694345,32.04914
West Virginia,202019,27.523214,31.732733
West Virginia,202020,27.68006,31.494692
West Virginia,202021,27.107143,30.9553
West Virginia,202022,26.690773,30.887453
West Virginia,202023,26.64881,29.423258
West Virginia,202024,26.614882,29.118687
West Virginia,202025,26.237202,27.565538
West Virginia,202026,25.841667,27.338783
West Virginia,202027,25.613094,27.010153
West Virginia,202028,25.538391,27.31216
West Virginia,202029,25.45893,27.437584
West Virginia,202030,25.391071,26.612041
West Virginia,202031,24.97857,26.077852
West Virginia,202032,25.099403,26.63465
West Virginia,202033,25.036905,26.62008
West Virginia,202034,25.243452,27.200052
West Virginia,202035,25.180357,27.242842
West Virginia,202036,25.186308,27.607325
West Virginia,202037,25.195833,27.144058
West Virginia,202038,25.386906,28.127926
West Virginia,202039,25.799404,28.446636
West Virginia,202040,25.80625,28.753529
West Virginia,202041,25.81994,29.362267
West Virginia,202042,26.143454,29.89456
West Virginia,202043,26.372917,30.365602
West Virginia,202044,26.71875,30.600643
West Virginia,202045,26.566666,30.338352
West Virginia,202046,26.513689,30.142134
West Virginia,202047,26.379463,29.878702
West Virginia,202048,26.495535,30.549257
West Virginia,202049,26.383038,30.335339
West Virginia,202050,26.102083,30.130339
West Virginia,202051,26.50357,30.751118
West Virginia,202052,26.903645,31.184303
West Virginia,202100,26.686804,30.68223
West Virginia,202101,26.661608,30.594307
West Virginia,202102,26.66607,30.457249
West Virginia,202103,27.027678,31.04691
West Virginia,202104,27.21369,31.242897
West Virginia,202105,27.322025,31.460173
West Virginia,202106,27.568155,31.767342
West Virginia,202107,27.154463,31.584608
West Virginia,202108,27.121132,31.056938
West Virginia,202109,27.477976,31.789125
West Virginia,202110,26.858036,30.858528
West Virginia,202111,26.856548,30.444681
West Virginia,202112,27.130953,31.499464
West Virginia,202113,27.597918,32.476696
West Virginia,202114,27.667559,32.514812
West Virginia,202115,27.482439,32.11348
West Virginia,202116,27.515179,31.9796
West Virginia,202117,27.282738,31.847431
West Virginia,202118,26.913988,30.755938
West Virginia,202119,27.575594,31.922585
West Virginia,202120,27.393751,31.190742
West Virginia,202121,27.00268,31.291521
West Virginia,202122,26.403572,30.496021
West Virginia,202123,26.730953,30.342297
West Virginia,202124,26.552382,29.56404
West Virginia,202125,26.263393,29.495735
West Virginia,202126,26.565176,29.049725
West Virginia,202127,26.413097,28.581894
West Virginia,202128,26.274702,27.470083
West Virginia,202129,25.852085,27.149681
West Virginia,202130,25.914883,27.615536
West Virginia,202131,25.855057,27.847769
West Virginia,202132,25.855356,27.581255
West Virginia,202133,25.864286,27.978828
West Virginia,202134,25.883633,28.116991
West Virginia,202135,25.542858,27.580362
West Virginia,202136,25.891964,29.101955
West Virginia,202137,25.703272,28.798103
West Virginia,202138,25.880655,29.468782
West Virginia,202139,25.833036,29.624594
West Virginia,202140,26.231249,29.873764
West Virginia,202141,26.406847,30.25442
West Virginia,202142,26.244345,29.68563
West Virginia,202143,26.05,29.417557
West Virginia,202144,26.626787,30.42723
West Virginia,202145,26.183632,30.212685
West Virginia,202146,26.87351,30.913195
West Virginia,202147,26.97143,30.99046
West Virginia,202148,27.02857,30.910034
West Virginia,202149,27.205357,30.975273
West Virginia,202150,27.192263,31.455204
West Virginia,202151,27.303272,31.452253
West Virginia,202152,27.34625,31.368969
West Virginia,202200,26.828125,30.45996
West Virginia,202201,27.134523,31.050245
West Virginia,202202,27.295834,30.964296
West Virginia,202203,27.530952,31.863173
West Virginia,202204,27.767262,31.927425
West Virginia,202205,27.241072,31.268032
West Virginia,202206,26.995535,30.923838
West Virginia,202207,26.940477,30.516283
West Virginia,202208,27.009525,30.899021
West Virginia,202209,27.53512,31.25508
West Virginia,202210,27.594048,32.09387
West Virginia,202211,27.15625,31.24351
West Virginia,202212,27.596132,32.219826
West Virginia,202213,27.528572,31.755907
West Virginia,202214,27.90744,32.12085
West Virginia,202215,27.117857,30.701323
West Virginia,202216,27.75893,31.782665
West Virginia,202217,27.300596,31.61681
West Virginia,202218,27.62351,31.907312
West Virginia,202219,27.404463,31.393927
West Virginia,202220,27.290176,30.27109
West Virginia,202221,26.755953,29.569204
West Virginia,202222,26.209229,29.588299
West Virginia,202223,26.242262,29.464363
West Virginia,202224,26.969643,28.486504
West Virginia,202225,25.738394,28.535528
West Virginia,202226,26.436905,28.426193
West Virginia,202227,26.015774,27.478611
West Virginia,202228,25.627975,26.471766
West Virginia,202229,25.293451,26.115257
West Virginia,202230,25.489584,26.917423
West Virginia,202231,25.3503,26.112226
West Virginia,202232,25.088095,26.204422
West Virginia,202233,25.102083,26.842045
West Virginia,202234,25.482143,27.021238
West Virginia,202235,25.182142,27.643524
West Virginia,202236,24.949703,26.693325
West Virginia,202237,25.257738,27.186554
West Virginia,202238,25.149405,27.778708
West Virginia,202239,25.516071,28.024366
West Virginia,202240,25.525892,29.194149
West Virginia,202241,25.942263,29.09036
West Virginia,202242,25.840775,29.495493
West Virginia,202243,26.26131,30.267433
West Virginia,202244,26.462797,30.333292
West Virginia,202245,26.213095,29.827887
West Virginia,202246,25.930359,29.51512
West Virginia,202247,26.198214,30.10292
West Virginia,202248,25.959524,29.690418
West Virginia,202249,26.712202,30.803617
West Virginia,202250,26.181847,30.114294
West Virginia,202251,26.86369,30.881474
West Virginia,202252,27.570833,31.923096
West Virginia,202300,27.647919,32.20886
West Virginia,202301,27.894344,31.721163
West Virginia,202302,27.268156,31.347776
West Virginia,202303,26.940477,30.696167
West Virginia,202304,26.723213,30.487377
West Virginia,202305,27.41607,31.612534
West Virginia,202306,27.891071,32.297726
West Virginia,202307,27.788391,32.417564
West Virginia,202308,27.891071,31.947678
West Virginia,202309,27.63899,31.904835
West Virginia,202310,27.541964,31.796667
West Virginia,202311,28.06488,31.636997
West Virginia,202312,27.476488,30.719526
West Virginia,202313,28.040476,32.355366
West Virginia,202314,27.989882,32.318974
West Virginia,202315,28.109524,32.588966
West Virginia,202316,28.056547,32.176067
West Virginia,202317,27.419048,31.354984
West Virginia,202318,27.801786,31.84231
West Virginia,202319,27.988096,32.735153
West Virginia,202320,27.396427,31.337572
West Virginia,202321,27.34732,31.615004
West Virginia,202322,26.778572,30.293343
West Virginia,202323,26.667856,29.706026
West Virginia,202324,27.284523,29.290174
West Virginia,202325,26.661013,28.077478
West Virginia,202326,26.213396,27.704037
West Virginia,202327,26.227974,28.38497
West Virginia,202328,25.947618,28.294846
West Virginia,202329,26.048214,27.765085
West Virginia,202330,25.975597,28.181383
West Virginia,202331,25.66488,27.567951
West Virginia,202332,25.680656,27.291897
West Virginia,202333,25.620537,27.806438
West Virginia,202334,25.7875,28.183468
West Virginia,202335,25.688095,27.82708
West Virginia,202336,25.663393,28.232506
West Virginia,202337,25.825298,28.049023
West Virginia,202338,25.821726,29.201023
West Virginia,202339,26.297619,29.856735
West Virginia,202340,26.331251,28.752222
West Virginia,202341,26.162498,29.98744
West Virginia,202342,26.452085,30.021217
West Virginia,202343,26.559822,30.360369
West Virginia,202344,26.907143,31.266785
West Virginia,202345,26.54643,30.52087
West Virginia,202346,26.925,31.231585
West Virginia,202347,26.898214,30.878555
West Virginia,202348,27.182144,31.555328
West Virginia,202349,27.400892,31.750256
West Virginia,202350,27.713987,32.181137
West Virginia,202351,28.271427,32.429855
West Virginia,202352,27.693455,32.317184
West Virginia,202401,27.47857,31.7238
West Virginia,202402,27.194345,31.181753
West Virginia,202403,27.410715,31.74148
West Virginia,202404,27.769344,32.0586
West Virginia,202405,28.164583,32.815037
West Virginia,202406,28.933334,33.898453
West Virginia,202407,27.90506,32.139404
West Virginia,202408,28.35119,32.38244
West Virginia,202409,28.105656,32.419487
West Virginia,202410,28.746727,33.3978
West Virginia,202411,28.631548,33.732357
West Virginia,202412,28.33512,32.809227
West Virginia,202413,29.04494,33.831623
West Virginia,202414,28.587202,33.429142
West Virginia,202415,28.60357,33.609352
West Virginia,202416,28.94613,33.88675
West Virginia,202417,28.43601,33.076088
West Virginia,202418,28.665773,33.321663
West Virginia,202419,28.019346,32.493324
West Virginia,202420,27.252083,31.749615
West Virginia,202421,27.302977,31.416622
West Virginia,202422,27.454762,31.144283
West Virginia,202423,27.093155,30.227293
West Virginia,202424,27.151192,29.283226
West Virginia,202425,26.859524,28.986881
West Virginia,202426,26.524105,28.668509
West Virginia,202427,26.06994,28.06559
West Virginia,202428,25.718155,26.931173
West Virginia,202429,25.414286,26.645918
West Virginia,202430,25.282738,27.017134
West Virginia,202431,25.262201,26.290909
West Virginia,202432,25.200596,26.987072
West Virginia,202433,25.203274,26.55501
West Virginia,202434,25.45119,26.938932
West Virginia,202435,25.250595,26.618414
West Virginia,202436,25.471725,27.425589
West Virginia,202437,25.450596,27.353754
West Virginia,202438,25.694048,28.128288
West Virginia,202439,25.829166,28.502447
West Virginia,202440,25.720238,28.12873
West Virginia,202441,26.047916,29.180405
West Virginia,202442,26.008036,29.220123
West Virginia,202443,26.559227,29.979172
West Virginia,202444,26.23244,29.969736
West Virginia,202445,26.539286,30.454014
West Virginia,202446,26.635416,30.462
West Virginia,202447,27.120832,31.110884
West Virginia,202448,27.34137,31.282375
West Virginia,202449,26.633036,30.712
West Virginia,202450,27.039583,31.01301
West Virginia,202451,27.53869,32.160465
West Virginia,202452,27.672321,31.985779
West Virginia,202453,28.017706,32.409035
West Virginia,202500,27.788332,32.119484
West Virginia,202501,27.798811,31.998701
West Virginia,202502,27.50744,31.509012
West Virginia,202503,27.373512,30.954613
West Virginia,202504,27.583855,31.85862
Wisconsin,201000,26.372223,30.942633
Wisconsin,201001,26.546429,30.828949
Wisconsin,201002,27.126787,31.088888
Wisconsin,201003,27.028275,31.90628
Wisconsin,201004,27.330656,32.089752
Wisconsin,201005,27.843155,32.635685
Wisconsin,201006,27.136011,31.635328
Wisconsin,201007,27.880358,32.64546
Wisconsin,201008,27.749107,32.624626
Wisconsin,201009,27.55238,32.535995
Wisconsin,201010,27.566666,32.461235
Wisconsin,201011,27.561905,32.384888
Wisconsin,201012,28.052082,33.124577
Wisconsin,201013,27.975296,33.43231
Wisconsin,201014,28.048216,33.303047
Wisconsin,201015,27.97232,33.283974
Wisconsin,201016,27.977978,32.758327
Wisconsin,201017,27.214285,31.994379
Wisconsin,201018,27.82619,32.420097
Wisconsin,201019,27.273214,32.023853
Wisconsin,201020,27.513096,31.493063
Wisconsin,201021,27.105951,30.932648
Wisconsin,201022,26.465178,30.369673
Wisconsin,201023,26.602083,30.133642
Wisconsin,201024,26.147024,29.506163
Wisconsin,201025,26.251785,28.411324
Wisconsin,201026,26.389284,28.348995
Wisconsin,201027,25.764286,27.40129
Wisconsin,201028,25.586607,27.074558
Wisconsin,201029,25.473808,27.05879
Wisconsin,201030,25.409824,26.557037
Wisconsin,201031,25.480059,27.118399
Wisconsin,201032,25.514288,27.45874
Wisconsin,201033,25.23988,27.413553
Wisconsin,201034,25.425594,27.645536
Wisconsin,201035,25.372322,26.888117
Wisconsin,201036,25.338095,27.967552
Wisconsin,201037,25.40327,28.387342
Wisconsin,201038,25.205654,28.618587
Wisconsin,201039,25.777084,29.602694
Wisconsin,201040,25.846727,29.634565
Wisconsin,201041,25.745537,29.618217
Wisconsin,201042,25.610119,29.204996
Wisconsin,201043,25.864285,29.593704
Wisconsin,201044,26.011309,30.373085
Wisconsin,201045,26.375002,30.422174
Wisconsin,201046,26.159225,30.301603
Wisconsin,201047,26.266071,30.302155
Wisconsin,201048,26.717857,30.829723
Wisconsin,201049,26.201189,30.06419
Wisconsin,201050,26.96399,31.037354
Wisconsin,201051,26.653572,30.817484
Wisconsin,201052,26.114582,30.303268
Wisconsin,201100,27.08229,31.43389
Wisconsin,201101,27.081846,31.588959
Wisconsin,201102,27.326788,31.600996
Wisconsin,201103,26.864286,31.318138
Wisconsin,201104,26.405655,30.259125
Wisconsin,201105,26.553574,30.662374
Wisconsin,201106,27.480358,31.518923
Wisconsin,201107,27.292856,31.53565
Wisconsin,201108,26.785418,31.04097
Wisconsin,201109,27.222618,31.807041
Wisconsin,201110,27.286308,31.836512
Wisconsin,201111,27.08869,31.440672
Wisconsin,201112,27.104465,32.026684
Wisconsin,201113,27.514286,32.295906
Wisconsin,201114,27.2,31.968004
Wisconsin,201115,27.386606,32.3927
Wisconsin,201116,27.089287,31.239082
Wisconsin,201117,27.022024,31.588854
Wisconsin,201118,27.467857,31.958551
Wisconsin,201119,26.92768,31.546232
Wisconsin,201120,26.593452,30.802113
Wisconsin,201121,26.822918,30.18979
Wisconsin,201122,27.137798,29.95779
Wisconsin,201123,26.444643,29.484331
Wisconsin,201124,26.38631,28.630297
Wisconsin,201125,25.871428,28.339062
Wisconsin,201126,25.61518,27.613453
Wisconsin,201127,25.051786,26.484974
Wisconsin,201128,25.049404,27.079765
Wisconsin,201129,25.013393,27.00492
Wisconsin,201130,24.724703,26.133577
Wisconsin,201131,24.816368,26.715775
Wisconsin,201132,25.206549,26.911358
Wisconsin,201133,25.023512,26.405066
Wisconsin,201134,25.178572,27.297266
Wisconsin,201135,25.30863,27.810354
Wisconsin,201136,25.25119,28.259233
Wisconsin,201137,25.263988,27.672853
Wisconsin,201138,25.575298,28.582676
Wisconsin,201139,25.230356,28.66925
Wisconsin,201140,25.625,29.375628
Wisconsin,201141,25.441965,28.704247
Wisconsin,201142,25.838987,29.288118
Wisconsin,201143,25.841965,29.192856
Wisconsin,201144,25.850891,29.735317
Wisconsin,201145,25.980356,29.903929
Wisconsin,201146,26.300299,30.441978
Wisconsin,201147,25.829763,29.79074
Wisconsin,201148,26.522915,30.231884
Wisconsin,201149,26.10387,29.821196
Wisconsin,201150,26.380953,30.676628
Wisconsin,201151,26.30387,30.454924
Wisconsin,201152,26.248264,30.421618
Wisconsin,201200,26.816671,31.245346
Wisconsin,201201,26.904463,30.997843
Wisconsin,201202,26.682142,31.070713
Wisconsin,201203,26.501785,30.024105
Wisconsin,201204,26.410418,30.462427
Wisconsin,201205,26.209225,29.920652
Wisconsin,201206,26.404465,29.982021
Wisconsin,201207,26.38006,30.094763
Wisconsin,201208,26.173214,30.20331
Wisconsin,201209,26.377083,30.5704
Wisconsin,201210,26.555357,31.092085
Wisconsin,201211,27.191965,31.992094
Wisconsin,201212,27.038393,31.818611
Wisconsin,201213,26.970535,31.152279
Wisconsin,201214,26.832739,31.16824
Wisconsin,201215,26.596727,30.397213
Wisconsin,201216,26.562798,31.029982
Wisconsin,201217,26.65774,31.213625
Wisconsin,201218,26.594048,31.059944
Wisconsin,201219,26.460714,30.45475
Wisconsin,201220,25.753572,29.60586
Wisconsin,201221,26.14762,30.12647
Wisconsin,201222,26.2875,29.558693
Wisconsin,201223,25.840477,29.043722
Wisconsin,201224,26.09762,28.220932
Wisconsin,201225,25.562502,28.358904
Wisconsin,201226,25.545238,27.681875
Wisconsin,201227,25.476786,26.86743
Wisconsin,201228,25.095833,26.455194
Wisconsin,201229,25.405653,26.60207
Wisconsin,201230,25.008036,25.944572
Wisconsin,201231,25.450891,26.883291
Wisconsin,201232,25.46131,26.553946
Wisconsin,201233,24.80863,25.870693
Wisconsin,201234,24.84613,26.110079
Wisconsin,201235,25.056845,27.102186
Wisconsin,201236,24.949106,27.439932
Wisconsin,201237,25.30506,28.128687
Wisconsin,201238,25.420536,28.167072
Wisconsin,201239,25.438395,28.790867
Wisconsin,201240,25.478273,28.720459
Wisconsin,201241,25.53601,29.01824
Wisconsin,201242,25.544346,29.446356
Wisconsin,201243,25.472918,28.98376
Wisconsin,201244,25.983631,30.10453
Wisconsin,201245,25.72381,29.706793
Wisconsin,201246,26.316963,30.679348
Wisconsin,201247,26.31994,30.885073
Wisconsin,201248,26.270535,30.268923
Wisconsin,201249,26.509523,30.901342
Wisconsin,201250,26.515774,30.888906
Wisconsin,201251,26.938692,31.585123
Wisconsin,201252,26.475595,30.992836
Wisconsin,201253,27.039581,31.532618
Wisconsin,201300,27.509027,31.242899
Wisconsin,201301,27.457144,31.929262
Wisconsin,201302,27.615477,32.39861
Wisconsin,201303,26.827381,31.160519
Wisconsin,201304,27.77738,32.13081
Wisconsin,201305,27.161013,31.495306
Wisconsin,201306,27.016073,31.196737
Wisconsin,201307,27.14762,31.583776
Wisconsin,201308,27.506845,32.070763
Wisconsin,201309,27.72857,32.38389
Wisconsin,201310,27.428871,32.36487
Wisconsin,201311,27.38512,31.639437
Wisconsin,201312,27.44137,32.018414
Wisconsin,201313,27.173512,31.940054
Wisconsin,201314,27.574106,32.186085
Wisconsin,201315,27.047321,31.461332
Wisconsin,201316,26.992262,31.442076
Wisconsin,201317,27.110714,31.680967
Wisconsin,201318,26.582142,30.762444
Wisconsin,201319,26.477976,30.488096
Wisconsin,201320,26.68988,30.296122
Wisconsin,201321,26.40774,28.956764
Wisconsin,201322,25.81101,29.073565
Wisconsin,201323,25.775,28.797058
Wisconsin,201324,25.899405,27.997984
Wisconsin,201325,25.883333,27.621632
Wisconsin,201326,25.75119,27.31241
Wisconsin,201327,25.192263,27.693047
Wisconsin,201328,24.983929,26.479967
Wisconsin,201329,24.432442,25.409332
Wisconsin,201330,24.49256,25.934448
Wisconsin,201331,24.352083,25.038885
Wisconsin,201332,24.329464,25.419012
Wisconsin,201333,24.883633,26.717613
Wisconsin,201334,25.183334,27.326548
Wisconsin,201335,25.211607,27.124952
Wisconsin,201336,24.991072,27.31811
Wisconsin,201337,25.319643,27.533947
Wisconsin,201338,25.228275,27.140402
Wisconsin,201339,25.261904,27.748125
Wisconsin,201340,25.336012,28.866875
Wisconsin,201341,25.521727,28.95126
Wisconsin,201342,25.399702,29.099466
Wisconsin,201343,25.546131,29.236414
Wisconsin,201344,26.104168,29.706951
Wisconsin,201345,25.699108,29.460022
Wisconsin,201346,25.870237,29.643148
Wisconsin,201347,26.269642,29.94903
Wisconsin,201348,26.52143,30.704351
Wisconsin,201349,26.220835,29.936394
Wisconsin,201350,26.825298,30.494478
Wisconsin,201351,26.995832,31.334932
Wisconsin,201352,25.892704,29.650267
Wisconsin,201400,26.467083,30.559704
Wisconsin,201401,26.402977,30.261463
Wisconsin,201402,26.2375,30.509638
Wisconsin,201403,26.30625,30.432135
Wisconsin,201404,26.661608,30.786633
Wisconsin,201405,26.995535,31.474781
Wisconsin,201406,26.42976,30.794466
Wisconsin,201407,26.669346,30.950426
Wisconsin,201408,26.589285,30.51272
Wisconsin,201409,26.589287,30.437643
Wisconsin,201410,26.69494,31.090477
Wisconsin,201411,26.94881,31.42942
Wisconsin,201412,26.967262,31.043388
Wisconsin,201413,27.290178,32.10534
Wisconsin,201414,26.766071,31.399456
Wisconsin,201415,27.676191,32.229362
Wisconsin,201416,27.36369,31.767885
Wisconsin,201417,27.09137,31.670618
Wisconsin,201418,26.65774,30.322702
Wisconsin,201419,26.797321,31.207794
Wisconsin,201420,26.641666,30.945404
Wisconsin,201421,26.410418,29.944246
Wisconsin,201422,26.286608,29.592457
Wisconsin,201423,26.426487,28.731989
Wisconsin,201424,26.002083,28.53323
Wisconsin,201425,25.82232,27.885643
Wisconsin,201426,25.400597,27.29779
Wisconsin,201427,25.452976,27.105503
Wisconsin,201428,25.250595,26.6306
Wisconsin,201429,25.348513,27.03515
Wisconsin,201430,25.135714,26.519085
Wisconsin,201431,24.936607,25.981424
Wisconsin,201432,24.719345,25.663807
Wisconsin,201433,24.91637,26.68504
Wisconsin,201434,25.220833,27.409512
Wisconsin,201435,25.138096,27.194033
Wisconsin,201436,25.21756,27.438047
Wisconsin,201437,24.994345,27.86927
Wisconsin,201438,25.125893,28.663435
Wisconsin,201439,25.310715,28.756601
Wisconsin,201440,25.55863,29.06583
Wisconsin,201441,25.818155,29.030516
Wisconsin,201442,25.756548,29.203358
Wisconsin,201443,25.812202,29.49846
Wisconsin,201444,25.8375,29.586403
Wisconsin,201445,25.909225,29.595049
Wisconsin,201446,25.775892,29.808355
Wisconsin,201447,25.8625,29.839924
Wisconsin,201448,25.943155,29.631962
Wisconsin,201449,26.050594,30.322317
Wisconsin,201450,26.583632,30.773085
Wisconsin,201451,26.52887,30.563976
Wisconsin,201452,26.979166,30.771168
Wisconsin,201500,27.068228,30.925423
Wisconsin,201501,26.763094,30.606735
Wisconsin,201502,26.488392,30.670826
Wisconsin,201503,26.368452,30.528685
Wisconsin,201504,26.41131,30.420864
Wisconsin,201505,26.512201,30.79248
Wisconsin,201506,26.838394,31.202765
Wisconsin,201507,26.43988,30.055853
Wisconsin,201508,26.603868,30.618793
Wisconsin,201509,26.758034,31.620443
Wisconsin,201510,26.953274,31.822693
Wisconsin,201511,27.209522,31.836233
Wisconsin,201512,27.348515,31.35456
Wisconsin,201513,26.969046,31.57606
Wisconsin,201514,27.162203,31.852774
Wisconsin,201515,27.147024,31.835949
Wisconsin,201516,27.30387,32.037865
Wisconsin,201517,27.304762,32.155266
Wisconsin,201518,26.8875,31.269693
Wisconsin,201519,26.759228,31.488873
Wisconsin,201520,26.610119,30.829329
Wisconsin,201521,26.482439,30.26508
Wisconsin,201522,26.186905,28.625013
Wisconsin,201523,26.04018,28.290056
Wisconsin,201524,25.809822,27.736006
Wisconsin,201525,25.649704,27.272856
Wisconsin,201526,25.452679,27.62159
Wisconsin,201527,25.416368,28.353836
Wisconsin,201528,25.25982,27.40325
Wisconsin,201529,24.916965,26.146576
Wisconsin,201530,24.86756,26.105656
Wisconsin,201531,25.085415,26.82266
Wisconsin,201532,25.400297,27.50815
Wisconsin,201533,25.073214,27.006506
Wisconsin,201534,25.150894,27.02506
Wisconsin,201535,25.153275,26.961676
Wisconsin,201536,25.588987,28.059076
Wisconsin,201537,25.401785,28.036373
Wisconsin,201538,25.559525,29.051975
Wisconsin,201539,25.619347,29.03258
Wisconsin,201540,25.831549,29.252445
Wisconsin,201541,25.87887,29.628075
Wisconsin,201542,26.009525,29.916473
Wisconsin,201543,25.963987,29.825876
Wisconsin,201544,25.965178,30.104275
Wisconsin,201545,26.000595,30.16195
Wisconsin,201546,26.283037,30.279356
Wisconsin,201547,26.515179,30.760227
Wisconsin,201548,26.792263,31.387386
Wisconsin,201549,26.558632,31.165773
Wisconsin,201550,26.875595,31.041492
Wisconsin,201551,27.227678,32.001743
Wisconsin,201552,27.45677,31.331995
Wisconsin,201600,27.31389,32.09228
Wisconsin,201601,26.92887,30.007616
Wisconsin,201602,27.22232,31.551355
Wisconsin,201603,26.749405,30.974693
Wisconsin,201604,27.12113,31.600018
Wisconsin,201605,27.212204,31.336046
Wisconsin,201606,27.35,31.518831
Wisconsin,201607,27.444046,31.748533
Wisconsin,201608,27.3125,31.9455
Wisconsin,201609,27.624702,32.694374
Wisconsin,201610,27.269642,31.800817
Wisconsin,201611,27.560417,32.589355
Wisconsin,201612,27.862202,32.727028
Wisconsin,201613,27.53601,32.373478
Wisconsin,201614,27.401487,32.16011
Wisconsin,201615,27.94018,33.10675
Wisconsin,201616,27.895832,32.77896
Wisconsin,201617,27.475891,32.064487
Wisconsin,201618,26.988989,31.467846
Wisconsin,201619,27.131845,31.4849
Wisconsin,201620,26.824406,30.683283
Wisconsin,201621,26.786903,30.380632
Wisconsin,201622,26.674107,30.50901
Wisconsin,201623,26.22738,29.273132
Wisconsin,201624,26.403572,28.663198
Wisconsin,201625,25.892263,27.837255
Wisconsin,201626,25.894049,28.125608
Wisconsin,201627,25.698215,28.00975
Wisconsin,201628,25.50119,26.964405
Wisconsin,201629,25.241072,26.722702
Wisconsin,201630,25.437798,26.991846
Wisconsin,201631,25.419643,27.025204
Wisconsin,201632,25.269644,27.132978
Wisconsin,201633,25.101786,26.714031
Wisconsin,201634,25.320833,27.165987
Wisconsin,201635,25.574406,28.26797
Wisconsin,201636,25.42976,27.29273
Wisconsin,201637,25.43274,27.941908
Wisconsin,201638,25.604464,28.844278
Wisconsin,201639,25.546131,29.177233
Wisconsin,201640,25.990477,29.529287
Wisconsin,201641,26.025595,29.88127
Wisconsin,201642,25.876785,29.860378
Wisconsin,201643,26.060417,30.5122
Wisconsin,201644,26.066963,30.518805
Wisconsin,201645,26.294344,30.27434
Wisconsin,201646,26.631546,31.126484
Wisconsin,201647,26.578274,30.96182
Wisconsin,201648,26.805357,31.422907
Wisconsin,201649,27.030355,31.781464
Wisconsin,201650,26.851488,31.440615
Wisconsin,201651,27.122618,31.89889
Wisconsin,201652,27.085072,31.99019
Wisconsin,201700,27.67708,32.513546
Wisconsin,201701,27.077976,31.544561
Wisconsin,201702,27.18363,31.56029
Wisconsin,201703,26.987797,31.502851
Wisconsin,201704,27.326488,32.155487
Wisconsin,201705,27.02143,31.733786
Wisconsin,201706,27.074703,31.57212
Wisconsin,201707,27.227379,31.80695
Wisconsin,201708,26.966368,31.55346
Wisconsin,201709,27.198215,31.903568
Wisconsin,201710,27.14613,31.628302
Wisconsin,201711,27.175,31.499594
Wisconsin,201712,27.666368,32.43495
Wisconsin,201713,27.995537,33.25455
Wisconsin,201714,27.75268,32.76958
Wisconsin,201715,27.824406,32.379047
Wisconsin,201716,27.623512,32.674076
